,title,date,publisher,url,text
641,챗봇 키워라...카카오 I 오픈빌더 CBT 돌입,,이코노믹리뷰,http://www.econovill.com/news/articleView.html?idxno=333310,
642,"카카오, 카카오 I 개발 플랫폼 '카카오 I 오픈빌더' CBT 시작",,데일리그리드,http://www.dailygrid.net/news/articleView.html?idxno=71825,
643,"카카오, '카카오 I' 개발 플랫폼 비공개 베타 테스트 개시",,아주경제,http://www.ajunews.com/view/20180309100154101,
644,"카카오, AI 개발플랫폼 ‘카카오I 오픈빌더’ 비공개테스트 나서",,에너지경제,http://www.ekn.kr/news/article.html?no=348145,
645,"카카오, AI 개발 플랫폼 ‘카카오 I 오픈빌더’ CBT 시작",,한국스포츠경제,http://www.sporbiz.co.kr/news/articleView.html?idxno=206627,
646,카카오 I 개발 플랫폼 ‘카카오 I 오픈빌더’ CBT 시작,,비즈트리뷴,http://biztribune.co.kr/news/view.php?no=46773,
647,"카카오, 대화형 챗봇 개발 플랫폼 비공개테스트 시작",,브릿지경제,http://www.viva100.com/main/view.php?key=20180309010002999,
648,"카카오, 카카오 '카카오 아이 오픈빌더' CBT 시작",,메트로신문,http://www.metroseoul.co.kr/news/newsview?newscd=2018030900043,
649,"네이버와 카카오, 인공지능 스피커 놓고 주도권 다툼 갈수록 치열",,비즈니스포스트,http://www.businesspost.co.kr/BP?command=article_view&num=75418,
650,[3월-2주] 주간 포털 브리핑,2018.03.11. ,블로터언론사 선정,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=293&aid=0000021682,"이미 발표된 포털업계의 소식들을 모아 한눈에 볼 수 있도록 매주 보여드리고자 합니다. '요약본'을 좋아하시는 분들께 도움이 되길 바랍니다.네이버 네이버 클라우드 플랫폼, ‘워크플레이스’ 90일 무료 체험 이벤트 실시. 결재, 인사, 회계 관리까지 경영에 필요한 핵심 기능만 모은 클라우드 기반 기업정보시스템. 웍스모바일의 그룹웨어 시스템 ‘라인웍스’와 연동 기능 제공. 그라폴리오, '일러스트레이션 북미 진출 프로젝트' 진행. 북미 포트폴리오 서비스 기업 워크북과 제휴해 진행. 일러스트레이터 누구나 자기 대표작 1점을 업로드해 참가 가능. 당선자는 워크북에서 2만여명의 크리에이티브 업계 관계자 및 마케팅 에이전시, 광고주 등 상대로 제공되는 2018 오프라인 에디션 서적과 온라인 플랫폼으로 자기 작품 소개하는 기회 갖게 돼. 4월5일까지. 그라폴리오 마켓, ‘네이버OGQ마켓으로 새단장. 글로벌 소셜 크리에이터 플랫폼 OGQ와 손잡고 4월 공개. 글로벌 기반 디지털 리소스 마켓. 네이버OGQ마켓에 콘텐츠 업로드하면 중국, 인도 등 OGQ와 제휴한 글로벌 크리에이터 마켓에도 동일하게 콘텐츠 소개돼. 네이버 클라우드 플랫폼, 제1회 ‘솔루션 데이’ 개최. 네이버 클라우드 플랫폼과 제휴한 파트너사들의 다양한 클라우드형 비즈니스 솔루션 소개하는 행사. 지오유의 그룹웨어 솔루션 ‘지오유’, 엠투소프타의 영상회의 프로그램 ‘X-Finger’, 이구아나커머스의 오픈소스 ERP ‘odoo’ 등 총 3개 솔루션 소개. 3월8일 역삼동 네이버 파트너스퀘어. 네이버 클라우드 플랫폼, '스마트 닥터' 출시. 전능아이티와 업무협약 맺고 내놓는 병·의원 토탈 솔루션. 진료 데이터를 네이버 클라우드 저장소에 보관해 데이터 소실 위험 줄여. 네이버랩스, KAIST 기계공학과와 공동으로 인공지능 기술 활용한 모바일 플랫폼 시스템 설계 및 구현 교육과정 개발. KAIST 공과대학 기계항공시스템학부 기계공학과 4학년 대상 전공필수로 ‘창의적 시스템 구현’ 개설. 수강생 7-8명이 1개조 꾸려 총 2학기 동안 ‘TT봇’ 기술 활용한 모바일 플랫폼 시스템이 최적의 에너지 조건에서 운용되도록 설계·구현 수행. 카메라 비전 분석해 실내 공간에 흩어져 있는 물체를 인식해 자율주행으로 목적지까지 이동해 목표물을 선택·흡입하는 물체인식 및 자율주행 로봇. 인텔, 내쇼날인스트루먼트, 엔비디아, 로보티즈 등도 참여. 네이버 아트윈도, ‘2018 서울리빙디자인페어’ 참가. ‘소확행(小確幸)-일상에서의 작지만 진정한 행복’ 주제로  회화, 악세사리, 조명, 가구 등 50여개 창작품 전시. 온라인 특별 기획전 통해 해당 작품 구매할 수 있어. ‘눈에 띄는 공간상’ 수상. 커넥트재단, 과학기술특성화대학 6곳과 함께 온라인 공개 강좌 ‘스타 무크’(STAR-MOOC; Science & Technology Advanced Research Massive Open Online Course) 개설 협약식 진행. KAIST(한국과학기술원), GIST(광주과학기술원), DGIST(대구경북과학기술원), UNIST(울산과학기술원), POSTECH(포항공과대학), UST(과학기술연합대학원) 참여. 참여 대학들이 제공하는 이공계열 강의를 온라인에서 누구나 무료로 들을 수 있는 플랫폼. 참여 학교들은 과학기술 분야 강좌 제공하고, 커넥트재단은 콘텐츠를 볼 수 있는 ‘스타 무크’ 플랫폼 제공. 3월12일 정식 오픈. 22개 강좌 우선 제공. 커넥트재단 ‘에드위드’ 플랫폼에서도 무료로 제공. '네이버 뷰스타데이' 개최하고 'V뷰스타' 프로그램 발표. 재능 있는 뷰스타들이 동영상 제작 역량을 강화해 글로벌 진출에 속도를 낼 수 있도록 지원하는 프로그램. 뷰스타들이 ‘뷰스타 아카데미’ 통해 동영상 콘셉트 기획, 편집 기술 등을 배울 수 있도록 관련 교육 강화. 네이버 파트너스퀘어에서 뷰티 촬영에 특화된 전문 스튜디오, 브랜드 신상품을 체험할 수 있는 샘플존, 메이크업 및 스타일링 촬영을 위한 파우더룸 등의 창작 시설 제공. ‘AI 해커톤 2018’ 개최. 인공지능 활용해 문제 해결하는 데 관심 있는 사람 누구나 참여 가능. 네이버 클라우드 머신러닝 플랫폼 NSML 사용해 주어진 시간 안에 창의적 시도 해볼 수 있어. 개인 또는 3명 이내 팀으로 참가. 2주간 온라인 예선 통해, NSML을 활용해 ▲네이버 지식iN 질문 유사도를 예측하는 AI 알고리즘 개발 ▲영화 평점을 예측하는 AI 알고리즘 개발 2가지 과제에 대한 결과물 제출. 결선은 4월26·27일 1박2일 동안 춘천 네이버 커넥트원에서 진행. 참가신청은 3월25일까지. 네이버 클라우드 플랫폼, 스타트업 클라우드 경진대회 실시. 30만원 상당의 크레딧 활용해 목업 서비스 구현. 우승자에겐 상금 100만원과 전직원 회식비 지원.카카오 '그랜드체이스 for kakao', SS급 캐릭터 ‘리르’ 업데이트. 활을 이용한 원거리 공격에 능하며, 관통하는 화살로 연속 공격하는 ‘래피드 샷’, 특정 범위에 화살비 내리는 ‘레인 에로우’, 적 1명에게 거대한 화살을 날리는 ‘빅 샷’ 등 기술 구사하는 요정 캐릭터. 카카오게임즈 '프렌즈마블 for kakao', 게임 플레이 이용자 모두에게 신상 카카오프렌즈 '꽃길만 걷자' 이모티콘 제공. 카카오프렌즈 이모티콘 제공 이벤트를 공유하는 이용자에게 루비 지급. 소문 들은 친구가 이모티콘 수령하면 추가 루비 증정. 3월12일까지. 카카오페이 인증, 가입자 100만명 돌파. 블록체인 기반 모바일 인증 서비스. 모바일 플랫폼 최초로 과학기술정보통신부로부터 공인전자문서중계자로 지정. 카카오톡 통한 개인정보 수집동의, 신용정보 조회동의, 보험 청약, 대출 계약 등 중요문서에 대한 확인 및 전자서명 제공. 3월 중 인터파크를 시작으로 본인 아이디, 비밀번호 확인 등 고객 로그인 정보 관리 기능도 지원. 카카오게임즈 '검은사막', 신규 지역 ‘드리간’ 업데이트. 고산지대 '용의 땅' 컨셉으로 한 지역. '카카오 I 오픈빌더' 비공개 베타테스트(CBT) 시작. 카카오 I 개발 플랫폼. 카카오톡 플러스친구에 적용할 수 있는 챗봇을 만들거나 스마트스피커 '카카오미니'에 활용되는 음성형 서비스를 손쉽게 만들 수 있어. ‘꿈많은청년들’, ‘라이트브레인’, ‘루나소프트’, ‘머니브레인’, ‘미니소프트’, ‘젠틀파이’, ‘커넥트온’, ‘인포뱅크’ 등 8개 공식 에이전시 통해 CBT에 참여할 수 있어. 연내 정식 오픈 예정. 카카오페이지, ‘2018 IF 어워드’ 수상. 커뮤니케이션 분야 CI/브랜딩에서 본상 수상. 2017년 1월 브랜드 디자인 리뉴얼.구글 구글플레이, '세계 여성의 날' 맞아 앱·게임 판도를 바꾼 여성들을 소개. '전자오락수호대', '수상한 메신저', '스타일쉐어' 등 국내 여성 창업자 및 개발자들이 만든 앱과 게임. 'Cast Box', 'Clue - 생리 추적기', 'Canva' 등 해외 여성 대표들의 앱. '오늘도 나에게 박수를 보낸다', '한국의 파워여성' 같은 오디오북, '랩 걸(Lab Girl)', '내가 확실히 아는 것들' 등의 베스트셀러 전자책, '원더 우먼'과 '히든 피겨스' 등 다양한 여성들의 스토리를 다룬 디지털 콘텐츠도 소개.이희욱 기자(asadal@bloter.net)[저작권자 (주)블로터앤미디어, 저작권자를 명기하고 내용을 변경하지 않으며, 비상업적으로 이용하는 조건아래 재배포 가능합니다.]"
651,"카카오, '카카오 I 오픈빌더' CBT 시작",,아이티데일리,http://www.itdaily.kr/news/articleView.html?idxno=87959,
652,"[게임업계 주간픽] 대작의 흥행 몰이, 업데이트로 지속됐다",,게임조선,http://www.gamechosun.co.kr/article/view.php?no=146609,
653,‘AI 스피커’ 승자는 결국 검색 사업자?,2018.03.12. ,문화일보,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=021&aid=0002345755,"이용자 데이터베이스 쥔 구글2021년 점유율 아마존 앞설듯韓 후발주자 네이버·카카오도이통사 선점 시장 흔들지 주목“방대한 DB 가진 기업이 유리”최근 음성인식 인공지능(AI) 스피커 시장에서 아마존과 구글이 경쟁을 벌이는 가운데 미국에서 구글의 점유율이 치솟아 업계의 이목을 집중시키고 있다. 특히 시장에서는 비(非) 검색 사업자가 먼저 AI 스피커 시장에 진출했지만 향후 방대한 이용자 데이터베이스(DB)를 바탕으로 검색 사업자가 AI 스피커 시장에서 승기를 잡을 것이라는 분석이 나온다. 구글이 2021년에는 아마존을 앞지를 것이란 구체적 전망도 나온 상태다.12일 관련 업계와 시장조사업체 스트래티지 애널리틱스(SA)에 따르면 미국 AI 스피커 시장에서 구글의 ‘구글홈’ 판매량이 급증하면서 시장을 선점한 아마존 ‘에코’와 격차가 눈에 띄게 줄고 있다. 지난해 4분기 구글홈과 에코의 판매량은 각각 670만 대와 970만 대로 이는 전년 동기 양사 제품의 판매량인 40만 대와 410만 대에 비해 격차가 크게 줄어든 수치다. 시장 점유율 역시 2016년 4분기 8.7%(구글홈)와 89.1%(에코)에서 지난해 4분기 35.4%와 51.3%로 나타났다.SA는 2021년 AI 스피커 플랫폼 시장 점유율을 구글 41.0%, 아마존 39.4%로 예상하며 구글이 아마존을 앞설 것으로 전망했다. AI 서비스 고도화를 위해서는 많은 양의 이용자 DB가 필수적이기 때문이다. 국내도 비 검색 사업자인 이동통신사들이 먼저 AI 스피커 시장에 진출, 세를 확장하고 있는 가운데 검색 사업자들이 후발 사업자로 시장에 뛰어들며 판을 흔들고 있어 귀추가 주목된다. KT의 ‘기가지니’와 SK텔레콤 ‘누구’의 누적 판매량(1월 기준)이 각각 50만 대와 40만 대로 알려진 가운데 네이버와 카카오가 각각 출시한 ‘프렌즈’와 ‘카카오미니’의 누적 판매량은 약 15만 대 수준으로 추정된다.이경일 흥국증권 연구원은 “국내 AI 스피커 시장은 아직 도입기 상태로 초기 판매량은 이통사들이 우위를 점하고 있지만 앞으로는 네이버와 카카오가 시장을 과점할 것으로 예상된다”면서 “AI 서비스가 고도화되기 위해서는 많은 양의 사용자 DB가 필수적인데 이런 측면에서 PC 및 모바일 플랫폼에서 다양한 데이터를 구축해온 검색 사업자들이 유리하기 때문”이라고 분석했다. 임정환 기자 yom724@munhwa.com[ 문화닷컴 바로가기 | 문화일보가 직접 편집한 뉴스 채널 | 모바일 웹 ][Copyrightⓒmunhwa.com '대한민국 오후를 여는 유일석간 문화일보' 무단 전재 및 재배포 금지(구독신청:02)3701-5555)]"
654,AI 스피커가 내비·노래방·택시·배달 서비스와 연결된 까닭은,2018.03.12. ,경향신문,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=032&aid=0002856776,"ㆍ정확성 높여 사용자 맞춤 기기 변신하려면 더 많은 음성 데이터 필요ㆍ다양한 플랫폼으로 접점 늘려…글로벌 기업도 사투리까지 인식 과제인공지능(AI) 스피커 경쟁이 한창이다. 단순히 AI 스피커를 얼마나 많이 파느냐라는 경쟁이 아니다. 누가 음성 데이터를 얼마나 많이 모으느냐를 놓고 치열하게 경쟁하고 있다. 소비자가 원하는 명령을 제대로 수행하기 위해서는 음성 인식률을 높여야 하는데 바탕이 되는 게 음성 데이터라는 얘기다.2016년 9월 SK텔레콤이 AI 스피커 ‘누구’를 국내에서 처음 선보이고 이후 KT의 기가지니(2017년 1월), 네이버의 프렌즈(10월), 카카오의 카카오미니(11월), LG유플러스의 우리집 AI(12월)가 순차적으로 출시되면서 AI 스피커 시장은 급속도로 커졌다. 기존 블루투스 스피커와 달리 말 한마디로 음악을 재생한다. 쇼핑도 하고 뉴스도 검색할 수 있다. 그러나 음성 인식률을 높여 사용자 맞춤형 기기로 변신하는 과제가 남았다. 단순히 ‘날씨 알려줘’, ‘뉴스 들려줘’ 수준이 아니라 사용자가 어떤 사람인지 학습하고 그 사용자에게 필요한 정보를 제공해야 한다.특히 음성 인터페이스는 기존 검색과는 다르다. 기존 검색은 최상위 결과가 만족스럽지 않아도 나머지 3~4개 결과에서 원하는 결과를 찾을 수 있다면, 음성 명령의 결과는 단 하나의 답변을 통해 만족도를 줄 수 있어야 한다. 가장 중요한 것은 ‘정확도’가 될 수밖에 없다. 정확도를 결정하는 것은 ‘데이터량’이다. 단순히 스피커 보급률이 중요한 게 아니라 ‘얼마나 스피커를 쓰느냐’, ‘쓸 때 얼마나 다양한 명령을 내리느냐’가 더 중요한 것이다. 예를 들어 ‘아이유 노래 틀어줘’라고 하면 아이유가 가수인지, 앨범인지 구분해낼 수 있어야 한다.이에 기업들은 이용자들과의 접점을 늘리기 위해 사활을 걸고 있다. SK텔레콤은 지난해 9월부터 내비게이션 ‘T맵’에 AI 플랫폼 ‘누구’를 결합시켰다. 내비게이션을 통해서도 음성 데이터를 얻을 수 있게 된 것이다. KT는 금영노래방과 제휴를 맺어 ‘가정용 AI 노래방’을 만들겠다고 밝히기도 했다. KT 기가지니는 이미 IPTV에 연결되는 셋톱박스형 ‘AI TV’ 형태로 보유하고 있다. 카카오미니는 카카오톡 보내기 기능을 비롯, 카카오택시 기능을 추가했다. 네이버 프렌즈는 음식 배달 응용 애플리케이션 ‘배달의민족’을 통한 음성 주문 서비스를 선보였고 LG유플러스와 협업해 ‘U+ 우리집 AI’를 내놨다. 다양한 서비스와 플랫폼을 통해 다양한 음성 데이터를 수집하기 위해서다. 실제로 SK텔레콤 관계자는 “스피커는 연령층이 다양한 층이 써서 데이터 폭은 넓은 데 비해 내비게이션은 운전 가능한 사람이 써서인지 발화된 내용이 다양하고 촘촘하다”며 “의외로 ‘오늘의 운세 알려줘’라는 명령어가 많다는 게 특이하다”고 말했다. KT 관계자도 “셋톱박스를 쓰는 고객층과 스피커를 쓰는 고객층이 다르다는 게 데이터로 확인됐고 이를 다시 학습에 활용 중”이라고 말했다.구글·아마존 등 글로벌 기업이 진출한다고 해도 한국어 학습에는 시간이 필요할 것으로 보인다. 음성 인식 데이터가 충분하지 않기 때문이다. 국내 업체는 사투리 억양까지 지원하는데 그런 기능을 외국 기업이 하려면 시간이 필요하다는 것이다. 통신업계 관계자는 “사용자 인터페이스가 키입력에서 터치로 이제 음성으로 넘어가는 변곡점을 맞고 있는 소비자와의 접점을 넓히는 게 발등의 불이 됐다”면서 “늘어난 음성 데이터를 바탕으로 얼마나 차별화된 서비스를 내놓느냐가 성패를 좌우할 것”이라고 말했다.<임아영 기자 layknt@kyunghyang.com>▶ [경향비즈 바로가기], 경향비즈 SNS [페이스북]  ▶ [인기 무료만화 보기][©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지]"
655,"인공지능, 우리 집에도 있다",,독서신문,http://www.readersnews.com/news/articleView.html?idxno=78599,
656,[CEO 라이벌 열전] '포털은 거들뿐' 네이버 한성숙 vs 카카오 여민수·조수용,,비즈한국,http://www.bizhankook.com/article/15029,
657,"㈜미니소프트, '카카오 I 오픈빌더' 공식 에이전시 선정되어 개발 진행",,뉴스타운,http://www.newstown.co.kr/news/articleView.html?idxno=317985,
658,"㈜미니소프트, '카카오 I 오픈빌더' 공식 에이전시 선정",,데일리그리드,http://www.dailygrid.net/news/articleView.html?idxno=71958,
659,[디지털라이프] 똑똑한 개인비서 AI스피커,,경남신문,http://www.knnews.co.kr/news/articleView.php?idxno=1243144,
660,"[라이프 칼럼-정덕현 대중문화평론가]AI스피커, 취향의 시대 열 수 있을까",2018.03.13. ,헤럴드경제,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=016&aid=0001365212,"이세돌9단이 알파고와 벌인 대국은 그간 관련업계에서나 관심을 갖고 있던 AI(인공지능)에 대한 관심을 촉발시켰다. SF영화에서나 나오던 음성을 알아듣고 정보를 찾아주기도 하는 AI의 시대가 이제 눈앞에 성큼 다가왔다는 걸 대중들은 느끼기 시작했고, 특히 이 기술이 만들어낼 미래 직업군의 변화는 학부모들의 초미의 관심사가 되기도 했다. 하지만 우리가 AI의 시대에 대한 체감을 가장 가까이 느끼게 된 건 아무래도 최근 쏟아져 나오는 AI스피커 때문이 아닐까 싶다. 다음 카카오의 ‘카카오 미니’, SKT의 ‘누구’, KT의 ‘기가지니’, LG의 ‘씽큐 허브’, 네이버의 ‘프렌즈’ 등등 이제 AI스피커 시장은 폭발적으로 커졌다. 마치 이 시장을 먼저 선점하는 것이야말로 미래를 선도할 수 있다고 여기는 듯, 이들의 시장경쟁은 각종 할인 혜택과 기존 서비스에 끼워 팔기 같은 다양한 방식으로 나타나고 있다.왜 갑자기 AI스피커 경쟁일까 의구심을 가질 수 있지만, 그것은 단순히 스피커 하나를 집안에 들여놓는 것과는 완전히 다른 의미를 갖는다는 점에서 쉽게 이해된다. 마치 과거 포털들이 시장 선점을 위해 인터넷 익스플로러의 초기화면을 선점하는 것을 최우선 과제로 삼아 각종 미끼 콘텐츠들을 담으려 경쟁을 벌였던 것처럼, 이제 향후 AI스피커는 바로 이 인터넷 익스플로러의 초기화면 같은 역할을 할 것이라는 게 전문가들의 분석이다. 게다가 AI스피커는 다른 가전들과의 연결도 쉽게 가능해 어찌 보면 한 가정의 모든 콘텐츠 창구를 그 해당 플랫폼이 선점할 수 있는 기회를 제공한다. 그러니 거저 주더라도 각 가정에 자신들의 AI스피커를 세워두려 출혈경쟁도 불사하는 것이다.물론 지금 현재 AI스피커의 활용도는 대부분 ‘음성인식 음악서비스’ 정도에 머물고 있는 게 현실이다. 과거에는 음악을 들으려면 직접 사용자가 콘텐츠를 찾아서 플레이 버튼을 눌러야 가능했다. 하지만 이제는 듣고 싶은 음악을 틀어달라는 주문만으로 음악을 들을 수 있다. 심지어 그 사람의 취향에 맞는 노래를 틀어달라고 할 수도 있고, 그 날의 기분이나 혹은 날씨에 어울리는 음악을 알아서 큐레이션 해주는 서비스도 가능하다. 어찌 보면 별 거 아닌 것처럼 보이지만, 이 스스로 알아서 찾아주는 큐레이션 기능은 사실 이 기술이 좀 더 축적되고 정교해지게 된다면 미래의 문화소비 패턴을 바꿀 수 있는 획기적인 방식이다. 이미 음원시장으로 바뀌면서 하루에도 새로운 노래들은 어마어마한 양으로 쏟아져 나온다. 소비자 입장에서는 그 많은 노래들 중 자기가 원하는 곡을 선별해내기가 쉽지 않다. 그래서 특정 음악 서비스 채널을 통해 순위표나 장르별 구분 등을 참조해 노래를 선곡할 수밖에 없다. 그런데 이런 순위표나 장르별 구분 등은 개인의 취향에 딱딱 맞아 떨어지기가 어렵다. 그저 대중들이 많이 듣는 음악을 주로 선별해줄 수밖에 없기 때문이다. 당연히 조금 마이너한 콘텐츠들이나 영세한 기획사나 1인 아티스트들의 곡은 소외될 수밖에 없다. 하지만 만일 AI스피커가 그 개인의 취향을 상당부분 학습하고 거기에 맞는 새로운 음악들을 추천할 수 있다면 어떨까. 그건 누군가에 의해 주어지는 순위표형 음악소비와는 완전히 다른 취향소비가 가능해질 수도 있을 것이다. 그리고 이건 음악만의 이야기가 아니다. 우리가 소비하는 다양한 문화들에 모두 적용이 될 수 있다면, 그건 보다 다양한 취향들이 소외되지 않고 소비될 수 있는 새로운 시대를 바로 이 AI스피커가 가능하게 할 수도 있지 않을까.▶10만원대 수량한정 프랑스 명품 커트러리 세트!▶헤럴드경제 채널 구독하기 ▶한입뉴스 ‘타파스’ 페이스북 친구맺기 - Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -"
